exp_list,condition,nam,cue,item,stimulus,group,id,response,response_type,rt
2,inf_let,inf,let,19,точилка,S,S14,,3,
2,inf_let,inf,let,31,черепаха,S,S14,черепаха,1,1431
2,inf_let,inf,let,40,бинокль,S,S14,бинокль,1,1499
2,inf_let,inf,let,58,кепка,S,S14,кепка,1,1907
2,inf_let,inf,let,62,прищепка,S,S14,прищепка,1,2797
2,inf_let,inf,let,63,трамвай,S,S14,трамвай,1,1523
2,inf_let,inf,let,70,микрофон,S,S14,,3,
2,inf_let,inf,let,73,камин,S,S14,камин,1,1472
2,inf_col,inf,col,1,компас,S,S14,компас,1,2138
2,inf_col,inf,col,25,сейф,S,S14,сейф,1,2196
2,inf_col,inf,col,2,карета,S,S14,карета,1,2388
2,inf_col,inf,col,37,шашлык,S,S14,шашлык,1,3236
2,inf_col,inf,col,33,копилка,S,S14,копилка,1,2571
2,inf_col,inf,col,38,радуга,S,S14,радуга,1,1670
2,inf_col,inf,col,12,шланг,S,S14,шланг,1,2889
2,inf_col,inf,col,48,сачок,S,S14,сачок,1,3061
2,inf_col,inf,col,52,перо,S,S14,перо,1,1759
2,inf_col,inf,col,60,фотоаппарат,S,S14,фотоаппарат,1,4036
2,inf_col,inf,col,65,корсет,S,S14,корсет,1,1932
2,inf_col,inf,col,67,пружина,S,S14,пружина,1,2216
2,inf_col,inf,col,77,дуршлаг,S,S14,,3,
3,ref_non,ref,non,10,коридор,S,S21,коридор,1,972
3,ref_non,ref,non,3,глобус,S,S21,глобус,1,886
3,ref_non,ref,non,11,подбородок,S,S21,подбородок,1,2084
3,ref_non,ref,non,21,трон,S,S21,,3,
3,ref_non,ref,non,26,форточка,S,S21,форточка,1,1079
3,ref_non,ref,non,27,намордник,S,S21,намордник,1,3073
3,ref_non,ref,non,42,салфетка,S,S21,салфетка,1,1389
3,ref_non,ref,non,43,водопад,S,S21,водопад,1,1214
3,ref_non,ref,non,51,иллюминатор,S,S21,"картина, что ли",0,
3,ref_non,ref,non,53,наручники,S,S21,наручники,1,1638
3,ref_non,ref,non,66,кенгуру,S,S21,кенгуру,1,1099
3,ref_non,ref,non,68,удочка,S,S21,удочка,1,1497
3,ref_non,ref,non,76,антенна,S,S21,антенна,1,976
3,ref_let,ref,let,13,перекресток,S,S21,перекресток,1,1123
3,ref_let,ref,let,9,шлагбаум,S,S21,шлагбаум,1,1210
3,ref_let,ref,let,15,венок,S,S21,венок,1,1368
3,ref_let,ref,let,23,маяк,S,S21,маяк,1,1151
3,ref_let,ref,let,28,термос,S,S21,термос,1,1143
3,ref_let,ref,let,32,якорь,S,S21,якорь,1,1002
3,ref_let,ref,let,34,шишка,S,S21,шишка,1,867
3,ref_let,ref,let,47,фартук,S,S21,фартук,1,953
3,ref_let,ref,let,49,троллейбус,S,S21,троллейбус,1,1287
3,ref_let,ref,let,57,осьминог,S,S21,осьминог,1,1388
3,ref_let,ref,let,56,череп,S,S21,череп,1,815
3,ref_let,ref,let,72,выключатель,S,S21,выключатель,1,1094
3,ref_let,ref,let,78,метла,S,S21,метла,1,937
3,ref_col,ref,col,5,акула,S,S21,акула,1,1205
3,ref_col,ref,col,4,официант,S,S21,официант,1,1315
3,ref_col,ref,col,16,скалка,S,S21,скалка,1,1423
3,ref_col,ref,col,22,парашют,S,S21,парашют,1,1570
3,ref_col,ref,col,30,телескоп,S,S21,телескоп,1,3582
3,ref_col,ref,col,36,жираф,S,S21,жираф,1,1238
3,ref_col,ref,col,44,фонтан,S,S21,фонтан,1,906
3,ref_col,ref,col,45,кроссворд,S,S21,кроссворд,1,1253
3,ref_col,ref,col,54,кактус,S,S21,кактус,1,949
3,ref_col,ref,col,55,стадион,S,S21,стадион,1,1024
3,ref_col,ref,col,61,кобура,S,S21,кобура,1,889
3,ref_col,ref,col,71,мельница,S,S21,мельница,1,1219
3,ref_col,ref,col,74,палитра,S,S21,"цветовая гамма, что ли",0,
3,inf_non,inf,non,8,невеста,S,S21,невеста,1,1236
3,inf_non,inf,non,35,шприц,S,S21,шприц,1,1353
3,inf_non,inf,non,6,аквариум,S,S21,аквариум,1,1110
3,inf_non,inf,non,24,кастрюля,S,S21,кастрюля,1,1141
3,inf_non,inf,non,14,иероглиф,S,S21,иероглиф,1,3428
3,inf_non,inf,non,19,точилка,S,S21,точилка,1,1250
3,inf_non,inf,non,31,черепаха,S,S21,черепаха,1,2434
3,inf_non,inf,non,40,бинокль,S,S21,бинокль,1,1897
3,inf_non,inf,non,58,кепка,S,S21,фуражка,0,
3,inf_non,inf,non,62,прищепка,S,S21,прищепка,1,1676
3,inf_non,inf,non,63,трамвай,S,S21,трамвай,1,1268
3,inf_non,inf,non,70,микрофон,S,S21,микрофон,1,1984
3,inf_non,inf,non,73,камин,S,S21,печка,2,1584
3,inf_let,inf,let,1,компас,S,S21,компас,1,1062
3,inf_let,inf,let,25,сейф,S,S21,сейф,1,1000
3,inf_let,inf,let,2,карета,S,S21,карета,1,1050
3,inf_let,inf,let,37,шашлык,S,S21,шашлык,1,1088
3,inf_let,inf,let,33,копилка,S,S21,копилка,1,1374
3,inf_let,inf,let,38,радуга,S,S21,радуга,1,901
3,inf_let,inf,let,12,шланг,S,S21,шланг,1,672
3,inf_let,inf,let,48,сачок,S,S21,сачок,1,1395
3,inf_let,inf,let,52,перо,S,S21,перо,1,2438
3,inf_let,inf,let,60,фотоаппарат,S,S21,фотоаппарат,1,1596
3,inf_let,inf,let,65,корсет,S,S21,корсет,1,1096
3,inf_let,inf,let,67,пружина,S,S21,пружина,1,2798
3,inf_let,inf,let,77,дуршлаг,S,S21,дуршлаг,1,2580
3,inf_col,inf,col,18,слон,S,S21,слон,1,1632
3,inf_col,inf,col,7,пепельница,S,S21,пепельница,1,1409
3,inf_col,inf,col,17,верблюд,S,S21,верблюд,1,2879
3,inf_col,inf,col,20,календарь,S,S21,календарь,1,1237
3,inf_col,inf,col,29,багажник,S,S21,багажник,1,1537
3,inf_col,inf,col,41,жалюзи,S,S21,жалюзи,1,1833
3,inf_col,inf,col,39,ракетка,S,S21,ракетка,1,3092
3,inf_col,inf,col,46,шахматы,S,S21,шахматы,1,1125
3,inf_col,inf,col,50,степлер,S,S21,"клей, а нет, этот, степлер",1,
3,inf_col,inf,col,59,автобус,S,S21,автобус,1,1502
3,inf_col,inf,col,64,страус,S,S21,страус,1,1150
3,inf_col,inf,col,69,мочалка,S,S21,мочалка,1,1297
3,inf_col,inf,col,75,самокат,S,S21,самокат,1,1571
4,ref_non,ref,non,13,перекресток,S,S20,перекресток,1,2189
4,ref_non,ref,non,9,шлагбаум,S,S20,шлагбаум,1,2184
4,ref_non,ref,non,15,венок,S,S20,венок,1,1347
4,ref_non,ref,non,23,маяк,S,S20,маяк,1,1127
4,ref_non,ref,non,28,термос,S,S20,термос,1,1077
4,ref_non,ref,non,32,якорь,S,S20,якорь,1,1092
4,ref_non,ref,non,34,шишка,S,S20,шишка,1,3152
4,ref_non,ref,non,47,фартук,S,S20,фартук,1,1005
4,ref_non,ref,non,49,троллейбус,S,S20,троллейбус,1,1503
4,ref_non,ref,non,57,осьминог,S,S20,,3,
4,ref_non,ref,non,56,череп,S,S20,череп,1,1587
4,ref_non,ref,non,72,выключатель,S,S20,выключатель,1,1270
4,ref_non,ref,non,78,метла,S,S20,метла,1,1130
4,ref_let,ref,let,5,акула,S,S20,акула,1,1033
4,ref_let,ref,let,4,официант,S,S20,"разнос... официант, вернее",1,
4,ref_let,ref,let,16,скалка,S,S20,скалка,1,732
4,ref_let,ref,let,22,парашют,S,S20,парашют,1,989
4,ref_let,ref,let,30,телескоп,S,S20,труба подзорная,0,
4,ref_let,ref,let,36,жираф,S,S20,жираф,1,770
4,ref_let,ref,let,44,фонтан,S,S20,фонтан,1,1763
4,ref_let,ref,let,45,кроссворд,S,S20,кроссворд,1,1314
4,ref_let,ref,let,54,кактус,S,S20,кактус,1,1443
4,ref_let,ref,let,55,стадион,S,S20,стадион,1,1279
4,ref_let,ref,let,61,кобура,S,S20,кобура,1,1682
4,ref_let,ref,let,71,мельница,S,S20,мельница,1,1215
4,ref_let,ref,let,74,палитра,S,S20,краски,2,1368
4,ref_col,ref,col,8,невеста,S,S20,невеста,1,1313
4,ref_col,ref,col,35,шприц,S,S20,шприц,1,1305
4,ref_col,ref,col,6,аквариум,S,S20,аквариум,1,1447
4,ref_col,ref,col,24,кастрюля,S,S20,кастрюля,1,1004
4,ref_col,ref,col,14,иероглиф,S,S20,алфавит,0,
4,ref_col,ref,col,19,точилка,S,S20,точилка,1,5245
4,ref_col,ref,col,31,черепаха,S,S20,черепаха,1,909
4,ref_col,ref,col,40,бинокль,S,S20,бинокль,1,1387
4,ref_col,ref,col,58,кепка,S,S20,фуражка,0,
4,ref_col,ref,col,62,прищепка,S,S20,прищепка,1,1045
4,ref_col,ref,col,63,трамвай,S,S20,трамвай,1,1165
4,ref_col,ref,col,70,микрофон,S,S20,микрофон,1,1418
4,ref_col,ref,col,73,камин,S,S20,камин,1,1267
4,inf_non,inf,non,1,компас,S,S20,компас,1,2503
4,inf_non,inf,non,25,сейф,S,S20,сейф,1,2588
4,inf_non,inf,non,2,карета,S,S20,карета,1,2743
4,inf_non,inf,non,37,шашлык,S,S20,шашлык,1,2005
4,inf_non,inf,non,33,копилка,S,S20,кошелек,0,
4,inf_non,inf,non,38,радуга,S,S20,радуга,1,894
4,inf_non,inf,non,12,шланг,S,S20,шланг,1,2444
4,inf_non,inf,non,48,сачок,S,S20,,3,
4,inf_non,inf,non,52,перо,S,S20,перо,1,2961
4,inf_non,inf,non,60,фотоаппарат,S,S20,фотоаппарат,1,1206
4,inf_non,inf,non,65,корсет,S,S20,корсет,1,2504
4,inf_non,inf,non,67,пружина,S,S20,пружина,1,8911
4,inf_non,inf,non,77,дуршлаг,S,S20,дуршлаг,1,2444
4,inf_let,inf,let,18,слон,S,S20,слон,1,939
4,inf_let,inf,let,7,пепельница,S,S20,пепельница,1,1725
4,inf_let,inf,let,17,верблюд,S,S20,верблюд,1,1238
4,inf_let,inf,let,20,календарь,S,S20,календарь,1,1013
4,inf_let,inf,let,29,багажник,S,S20,багажник,1,950
4,inf_let,inf,let,41,жалюзи,S,S20,жалюзи,1,2902
4,inf_let,inf,let,39,ракетка,S,S20,ракетка,1,1383
4,inf_let,inf,let,46,шахматы,S,S20,шахматы,1,813
4,inf_let,inf,let,50,степлер,S,S20,"скрепка... а, степлер",2,3911
4,inf_let,inf,let,59,автобус,S,S20,автобус,1,1582
4,inf_let,inf,let,64,страус,S,S20,страус,1,1238
4,inf_let,inf,let,69,мочалка,S,S20,мочалка,1,2158
4,inf_let,inf,let,75,самокат,S,S20,самокат,1,1550
4,inf_col,inf,col,10,коридор,S,S20,коридор,1,2667
4,inf_col,inf,col,3,глобус,S,S20,глобус,1,1753
4,inf_col,inf,col,11,подбородок,S,S20,подбородок,1,3755
4,inf_col,inf,col,21,трон,S,S20,трон,1,1690
4,inf_col,inf,col,26,форточка,S,S20,форточка,1,3316
4,inf_col,inf,col,27,намордник,S,S20,намордник,1,2294
4,inf_col,inf,col,42,салфетка,S,S20,салфетка,1,2936
4,inf_col,inf,col,43,водопад,S,S20,водопад,1,1296
4,inf_col,inf,col,51,иллюминатор,S,S20,иллюминатор,1,2283
4,inf_col,inf,col,53,наручники,S,S20,наручники,1,2711
4,inf_col,inf,col,66,кенгуру,S,S20,кенгуру,1,1746
4,inf_col,inf,col,68,удочка,S,S20,удочка,1,1834
4,inf_col,inf,col,76,антенна,S,S20,антенна,1,1435
5,ref_non,ref,non,5,акула,S,S17,дельфин,0,
5,ref_non,ref,non,4,официант,S,S17,,3,
5,ref_non,ref,non,16,скалка,S,S17,скалка,1,2647
5,ref_non,ref,non,22,парашют,S,S17,парашют,1,1774
5,ref_non,ref,non,30,телескоп,S,S17,,3,
5,ref_non,ref,non,36,жираф,S,S17,жираф,1,1641
5,ref_non,ref,non,44,фонтан,S,S17,,3,
5,ref_non,ref,non,45,кроссворд,S,S17,ребус,0,
5,ref_non,ref,non,54,кактус,S,S17,кактус,1,3068
5,ref_non,ref,non,55,стадион,S,S17,стадион,1,2523
5,ref_non,ref,non,61,кобура,S,S17,кобура,1,3558
5,ref_non,ref,non,71,мельница,S,S17,мельница,1,1252
5,ref_non,ref,non,74,палитра,S,S17,краски,2,10788
5,ref_let,ref,let,8,невеста,S,S17,невеста,1,2496
5,ref_let,ref,let,35,шприц,S,S17,шприц,1,1055
5,ref_let,ref,let,6,аквариум,S,S17,аквариум,1,1621
5,ref_let,ref,let,24,кастрюля,S,S17,кастрюля,1,1172
5,ref_let,ref,let,14,иероглиф,S,S17,,3,
5,ref_let,ref,let,19,точилка,S,S17,,3,
5,ref_let,ref,let,31,черепаха,S,S17,черепаха,1,1037
5,ref_let,ref,let,40,бинокль,S,S17,бинокль,1,1182
5,ref_let,ref,let,58,кепка,S,S17,кепка,1,3587
5,ref_let,ref,let,62,прищепка,S,S17,прищепка,1,1573
5,ref_let,ref,let,63,трамвай,S,S17,троллейбус,2,5751
5,ref_let,ref,let,70,микрофон,S,S17,микрофон,1,1982
5,ref_let,ref,let,73,камин,S,S17,камин,1,2269
5,ref_col,ref,col,1,компас,S,S17,,3,
5,ref_col,ref,col,25,сейф,S,S17,сейф,1,3560
5,ref_col,ref,col,2,карета,S,S17,карета,1,2341
5,ref_col,ref,col,37,шашлык,S,S17,шашлык,1,1769
5,ref_col,ref,col,33,копилка,S,S17,копилка,1,3468
5,ref_col,ref,col,38,радуга,S,S17,радуга,1,4285
5,ref_col,ref,col,12,шланг,S,S17,шланг,1,2222
5,ref_col,ref,col,48,сачок,S,S17,сачок,1,2521
5,ref_col,ref,col,52,перо,S,S17,перо,1,1723
5,ref_col,ref,col,60,фотоаппарат,S,S17,фотоаппарат,1,12977
5,ref_col,ref,col,65,корсет,S,S17,корсет,1,2686
5,ref_col,ref,col,67,пружина,S,S17,пружина,1,2360
5,ref_col,ref,col,77,дуршлаг,S,S17,дуршлаг,1,3112
5,inf_non,inf,non,18,слон,S,S17,слон,1,1319
5,inf_non,inf,non,7,пепельница,S,S17,пепельница,1,2242
5,inf_non,inf,non,17,верблюд,S,S17,верблюд,1,2042
5,inf_non,inf,non,20,календарь,S,S17,календарь,1,2230
5,inf_non,inf,non,29,багажник,S,S17,багажник,1,2655
5,inf_non,inf,non,41,жалюзи,S,S17,жалюзи,1,3826
5,inf_non,inf,non,39,ракетка,S,S17,,3,
5,inf_non,inf,non,46,шахматы,S,S17,шахматы,1,3429
5,inf_non,inf,non,50,степлер,S,S17,степлер,1,1226
5,inf_non,inf,non,59,автобус,S,S17,автобус,1,3059
5,inf_non,inf,non,64,страус,S,S17,фламинго,2,3924
5,inf_non,inf,non,69,мочалка,S,S17,мочалка,1,4587
5,inf_non,inf,non,75,самокат,S,S17,лыжи,0,
5,inf_let,inf,let,10,коридор,S,S17,коридор,1,2658
5,inf_let,inf,let,3,глобус,S,S17,глобус,1,1897
5,inf_let,inf,let,11,подбородок,S,S17,подбородок,1,1718
5,inf_let,inf,let,21,трон,S,S17,трон,1,1675
5,inf_let,inf,let,26,форточка,S,S17,форточка,1,1791
5,inf_let,inf,let,27,намордник,S,S17,намордник,1,4083
5,inf_let,inf,let,42,салфетка,S,S17,салфетка,1,4360
5,inf_let,inf,let,43,водопад,S,S17,ветер,0,
5,inf_let,inf,let,51,иллюминатор,S,S17,иллюминатор,1,3359
5,inf_let,inf,let,53,наручники,S,S17,,3,
5,inf_let,inf,let,66,кенгуру,S,S17,кенгуру,1,4907
5,inf_let,inf,let,68,удочка,S,S17,удочка,1,2719
5,inf_let,inf,let,76,антенна,S,S17,антенна,1,2232
5,inf_col,inf,col,13,перекресток,S,S17,светофор,0,
5,inf_col,inf,col,9,шлагбаум,S,S17,шлагбаум,1,13205
5,inf_col,inf,col,15,венок,S,S17,венок,1,3190
5,inf_col,inf,col,23,маяк,S,S17,маяк,1,2703
5,inf_col,inf,col,28,термос,S,S17,стакан,0,
5,inf_col,inf,col,32,якорь,S,S17,якорь,1,1742
5,inf_col,inf,col,34,шишка,S,S17,шишка,1,1724
5,inf_col,inf,col,47,фартук,S,S17,,3,
5,inf_col,inf,col,49,троллейбус,S,S17,троллейбус,1,4821
5,inf_col,inf,col,57,осьминог,S,S17,омар,0,
5,inf_col,inf,col,56,череп,S,S17,,3,
5,inf_col,inf,col,72,выключатель,S,S17,выключатель,1,5909
5,inf_col,inf,col,78,метла,S,S17,метла,1,3556
6,ref_non,ref,non,8,невеста,S,S18,"букет... невеста, скорее всего",1,
6,ref_non,ref,non,35,шприц,S,S18,шприц,1,967
6,ref_non,ref,non,6,аквариум,S,S18,аквариум,1,2210
6,ref_non,ref,non,24,кастрюля,S,S18,кастрюля,1,1347
6,ref_non,ref,non,14,иероглиф,S,S18,иероглиф,1,10457
6,ref_non,ref,non,19,точилка,S,S18,точилка,1,4381
6,ref_non,ref,non,31,черепаха,S,S18,черепаха,1,1310
6,ref_non,ref,non,40,бинокль,S,S18,бинокль,1,814
6,ref_non,ref,non,58,кепка,S,S18,фуражка,0,
6,ref_non,ref,non,62,прищепка,S,S18,прищепка,1,1721
6,ref_non,ref,non,63,трамвай,S,S18,трамвай,1,1696
6,ref_non,ref,non,70,микрофон,S,S18,микрофон,1,1545
6,ref_non,ref,non,73,камин,S,S18,печь,2,2141
6,ref_let,ref,let,1,компас,S,S18,компас,1,1383
6,ref_let,ref,let,25,сейф,S,S18,сейф,1,3927
6,ref_let,ref,let,2,карета,S,S18,карета,1,1194
6,ref_let,ref,let,37,шашлык,S,S18,шашлык,1,1704
6,ref_let,ref,let,33,копилка,S,S18,копилка,1,5247
6,ref_let,ref,let,38,радуга,S,S18,радуга,1,1480
6,ref_let,ref,let,12,шланг,S,S18,шланг,1,1113
6,ref_let,ref,let,48,сачок,S,S18,сачок,1,1104
6,ref_let,ref,let,52,перо,S,S18,перо,1,1342
6,ref_let,ref,let,60,фотоаппарат,S,S18,фотоаппарат,1,840
6,ref_let,ref,let,65,корсет,S,S18,корсет,1,2199
6,ref_let,ref,let,67,пружина,S,S18,пружина,1,1467
6,ref_let,ref,let,77,дуршлаг,S,S18,дуршлаг,1,2555
6,ref_col,ref,col,18,слон,S,S18,слон,1,1699
6,ref_col,ref,col,7,пепельница,S,S18,пепельница,1,7122
6,ref_col,ref,col,17,верблюд,S,S18,верблюд,1,1643
6,ref_col,ref,col,20,календарь,S,S18,календарь,1,1111
6,ref_col,ref,col,29,багажник,S,S18,багажник,1,1598
6,ref_col,ref,col,41,жалюзи,S,S18,жалюзи,1,17513
6,ref_col,ref,col,39,ракетка,S,S18,ракетка,1,3288
6,ref_col,ref,col,46,шахматы,S,S18,шахматы,1,2078
6,ref_col,ref,col,50,степлер,S,S18,степлер,1,11341
6,ref_col,ref,col,59,автобус,S,S18,автобус,1,1596
6,ref_col,ref,col,64,страус,S,S18,страус,1,1354
6,ref_col,ref,col,69,мочалка,S,S18,мочалка,1,2223
6,ref_col,ref,col,75,самокат,S,S18,"наверное, велосипед",0,
6,inf_non,inf,non,10,коридор,S,S18,проём,0,
6,inf_non,inf,non,3,глобус,S,S18,глобус,1,2149
6,inf_non,inf,non,11,подбородок,S,S18,подбородок,1,4581
6,inf_non,inf,non,21,трон,S,S18,трон,1,1276
6,inf_non,inf,non,26,форточка,S,S18,форточка,1,1619
6,inf_non,inf,non,27,намордник,S,S18,удила,0,
6,inf_non,inf,non,42,салфетка,S,S18,салфетка,1,3424
6,inf_non,inf,non,43,водопад,S,S18,водопад,1,1831
6,inf_non,inf,non,51,иллюминатор,S,S18,иллюминатор,1,2233
6,inf_non,inf,non,53,наручники,S,S18,наручники,1,4687
6,inf_non,inf,non,66,кенгуру,S,S18,кенгуру,1,3066
6,inf_non,inf,non,68,удочка,S,S18,удочка,1,1841
6,inf_non,inf,non,76,антенна,S,S18,антенна,1,1562
6,inf_let,inf,let,13,перекресток,S,S18,перекресток,1,1777
6,inf_let,inf,let,9,шлагбаум,S,S18,шлагбаум,1,1018
6,inf_let,inf,let,15,венок,S,S18,венок,1,1090
6,inf_let,inf,let,23,маяк,S,S18,маяк,1,1194
6,inf_let,inf,let,28,термос,S,S18,термос,1,2576
6,inf_let,inf,let,32,якорь,S,S18,якорь,1,1431
6,inf_let,inf,let,34,шишка,S,S18,шишка,1,1172
6,inf_let,inf,let,47,фартук,S,S18,фартук,1,1812
6,inf_let,inf,let,49,троллейбус,S,S18,троллейбус,1,1517
6,inf_let,inf,let,57,осьминог,S,S18,осьминог,1,1681
6,inf_let,inf,let,56,череп,S,S18,череп,1,4605
6,inf_let,inf,let,72,выключатель,S,S18,выключатель,1,1743
6,inf_let,inf,let,78,метла,S,S18,метла,1,2049
6,inf_col,inf,col,5,акула,S,S18,акула,1,1875
6,inf_col,inf,col,4,официант,S,S18,,3,
6,inf_col,inf,col,16,скалка,S,S18,скалка,1,3065
6,inf_col,inf,col,22,парашют,S,S18,парашют,1,2913
6,inf_col,inf,col,30,телескоп,S,S18,телескоп,1,2841
6,inf_col,inf,col,36,жираф,S,S18,жираф,1,2896
6,inf_col,inf,col,44,фонтан,S,S18,фонтан,1,9407
6,inf_col,inf,col,45,кроссворд,S,S18,сканворд напишем,2,3235
6,inf_col,inf,col,54,кактус,S,S18,кактус,1,1933
6,inf_col,inf,col,55,стадион,S,S18,стадион,1,4090
6,inf_col,inf,col,61,кобура,S,S18,кобура,1,2020
6,inf_col,inf,col,71,мельница,S,S18,мельница,1,2654
6,inf_col,inf,col,74,палитра,S,S18,,3,
